second,Volt
+90.40000E-06,-9.64824110E-03
+90.45000E-06,-8.84422101E-03
+90.50000E-06,-9.54773859E-03
+90.55000E-06,-9.54773859E-03
+90.60000E-06,-8.84422101E-03
+90.65000E-06,-8.04020092E-03
+90.70000E-06,-8.14070343E-03
+90.75000E-06,-7.23618083E-03
+90.80000E-06,-7.23618083E-03
+90.85000E-06,-6.43216074E-03
+90.90000E-06,-6.43216074E-03
+90.95000E-06,-5.62814064E-03
+91.00000E-06,-4.82412055E-03
+91.05000E-06,-4.82412055E-03
+91.10000E-06,-4.02010046E-03
+91.15000E-06,-3.21608037E-03
+91.20000E-06,-3.21608037E-03
+91.25000E-06,-2.51256279E-03
+91.30000E-06,-2.41206028E-03
+91.35000E-06,-2.31155776E-03
+91.40000E-06,-1.60804018E-03
+91.45000E-06,-1.50753767E-03
+91.50000E-06,-804.02009E-06
+91.55000E-06,-100.50251E-06
+91.60000E-06,+0.0E+00
+91.65000E-06,+0.0E+00
+91.70000E-06,+804.02009E-06
+91.75000E-06,+1.60804018E-03
+91.80000E-06,+1.70854270E-03
+91.85000E-06,+2.41206028E-03
+91.90000E-06,+2.41206028E-03
+91.95000E-06,+3.31658288E-03
+92.00000E-06,+4.02010046E-03
+92.05000E-06,+4.82412055E-03
+92.10000E-06,+4.92462306E-03
+92.15000E-06,+5.62814064E-03
+92.20000E-06,+6.43216074E-03
+92.25000E-06,+7.23618083E-03
+92.30000E-06,+7.23618083E-03
+92.35000E-06,+8.04020092E-03
+92.40000E-06,+9.64824110E-03
+92.45000E-06,+8.84422101E-03
+92.50000E-06,+9.64824110E-03
+92.55000E-06,+10.45226119E-03
+92.60000E-06,+11.25628129E-03
+92.65000E-06,+11.25628129E-03
+92.70000E-06,+12.06030138E-03
+92.75000E-06,+12.16080389E-03
+92.80000E-06,+12.86432147E-03
+92.85000E-06,+13.66834156E-03
+92.90000E-06,+13.66834156E-03
+92.95000E-06,+14.47236165E-03
+93.00000E-06,+15.17587923E-03
+93.05000E-06,+15.27638175E-03
+93.10000E-06,+15.27638175E-03
+93.15000E-06,+15.27638175E-03
+93.20000E-06,+16.08040184E-03
+93.25000E-06,+16.08040184E-03
+93.30000E-06,+16.08040184E-03
+93.35000E-06,+16.88442193E-03
+93.40000E-06,+16.88442193E-03
+93.45000E-06,+16.88442193E-03
+93.50000E-06,+16.88442193E-03
+93.55000E-06,+16.88442193E-03
+93.60000E-06,+16.88442193E-03
+93.65000E-06,+16.88442193E-03
+93.70000E-06,+16.88442193E-03
+93.75000E-06,+16.88442193E-03
+93.80000E-06,+17.68844202E-03
+93.85000E-06,+17.68844202E-03
+93.90000E-06,+18.49246211E-03
+93.95000E-06,+18.49246211E-03
+94.00000E-06,+19.29648221E-03
+94.05000E-06,+19.29648221E-03
+94.10000E-06,+19.29648221E-03
+94.15000E-06,+19.99999979E-03
+94.20000E-06,+20.10050230E-03
+94.25000E-06,+20.10050230E-03
+94.30000E-06,+20.90452239E-03
+94.35000E-06,+20.90452239E-03
+94.40000E-06,+20.10050230E-03
+94.45000E-06,+20.10050230E-03
+94.50000E-06,+20.90452239E-03
+94.55000E-06,+20.10050230E-03
+94.60000E-06,+19.29648221E-03
+94.65000E-06,+20.80401988E-03
+94.70000E-06,+19.29648221E-03
+94.75000E-06,+19.29648221E-03
+94.80000E-06,+19.29648221E-03
+94.85000E-06,+19.29648221E-03
+94.90000E-06,+19.29648221E-03
+94.95000E-06,+19.19597969E-03
+95.00000E-06,+19.29648221E-03
+95.05000E-06,+18.49246211E-03
+95.10000E-06,+19.29648221E-03
+95.15000E-06,+18.59296463E-03
+95.20000E-06,+18.59296463E-03
+95.25000E-06,+18.49246211E-03
+95.30000E-06,+18.59296463E-03
+95.35000E-06,+18.49246211E-03
+95.40000E-06,+18.49246211E-03
+95.45000E-06,+18.39195960E-03
+95.50000E-06,+17.68844202E-03
+95.55000E-06,+17.68844202E-03
+95.60000E-06,+16.98492444E-03
+95.65000E-06,+17.68844202E-03
+95.70000E-06,+16.88442193E-03
+95.75000E-06,+16.88442193E-03
+95.80000E-06,+16.88442193E-03
+95.85000E-06,+16.08040184E-03
+95.90000E-06,+15.27638175E-03
+95.95000E-06,+15.27638175E-03
+96.00000E-06,+15.27638175E-03
+96.05000E-06,+14.47236165E-03
+96.10000E-06,+15.27638175E-03
+96.15000E-06,+14.57286417E-03
+96.20000E-06,+14.37185914E-03
+96.25000E-06,+14.47236165E-03
+96.30000E-06,+14.47236165E-03
+96.35000E-06,+14.37185914E-03
+96.40000E-06,+14.37185914E-03
+96.45000E-06,+13.66834156E-03
+96.50000E-06,+12.06030138E-03
+96.55000E-06,+12.86432147E-03
+96.60000E-06,+12.86432147E-03
+96.65000E-06,+12.06030138E-03
+96.70000E-06,+12.86432147E-03
+96.75000E-06,+11.25628129E-03
+96.80000E-06,+12.06030138E-03
+96.85000E-06,+12.76381896E-03
+96.90000E-06,+12.06030138E-03
+96.95000E-06,+11.95979887E-03
+97.00000E-06,+10.45226119E-03
+97.05000E-06,+10.45226119E-03
+97.10000E-06,+10.45226119E-03
+97.15000E-06,+10.45226119E-03
+97.20000E-06,+10.45226119E-03
+97.25000E-06,+9.64824110E-03
+97.30000E-06,+10.45226119E-03
+97.35000E-06,+9.64824110E-03
+97.40000E-06,+10.45226119E-03
+97.45000E-06,+9.64824110E-03
+97.50000E-06,+9.64824110E-03
+97.55000E-06,+9.64824110E-03
+97.60000E-06,+8.84422101E-03
+97.65000E-06,+8.84422101E-03
+97.70000E-06,+8.84422101E-03
+97.75000E-06,+8.04020092E-03
+97.80000E-06,+8.04020092E-03
+97.85000E-06,+7.93969841E-03
+97.90000E-06,+7.33668334E-03
+97.95000E-06,+7.23618083E-03
+98.00000E-06,+8.04020092E-03
+98.05000E-06,+8.04020092E-03
+98.10000E-06,+7.23618083E-03
+98.15000E-06,+7.23618083E-03
+98.20000E-06,+6.43216074E-03
+98.25000E-06,+6.33165822E-03
+98.30000E-06,+6.33165822E-03
+98.35000E-06,+6.43216074E-03
+98.40000E-06,+4.92462306E-03
+98.45000E-06,+4.82412055E-03
+98.50000E-06,+5.62814064E-03
+98.55000E-06,+5.62814064E-03
+98.60000E-06,+5.62814064E-03
+98.65000E-06,+5.62814064E-03
+98.70000E-06,+4.12060297E-03
+98.75000E-06,+4.82412055E-03
+98.80000E-06,+4.72361804E-03
+98.85000E-06,+4.02010046E-03
+98.90000E-06,+4.02010046E-03
+98.95000E-06,+4.02010046E-03
+99.00000E-06,+4.02010046E-03
+99.05000E-06,+4.02010046E-03
+99.10000E-06,+3.31658288E-03
+99.15000E-06,+3.21608037E-03
+99.20000E-06,+2.51256279E-03
+99.25000E-06,+3.21608037E-03
+99.30000E-06,+3.21608037E-03
+99.35000E-06,+2.41206028E-03
+99.40000E-06,+2.41206028E-03
+99.45000E-06,+1.60804018E-03
+99.50000E-06,+2.31155776E-03
+99.55000E-06,+1.60804018E-03
+99.60000E-06,+1.60804018E-03
+99.65000E-06,+1.60804018E-03
+99.70000E-06,+1.60804018E-03
+99.75000E-06,+1.60804018E-03
+99.80000E-06,+1.60804018E-03
+99.85000E-06,+804.02009E-06
+99.90000E-06,+1.50753767E-03
+99.95000E-06,+1.50753767E-03
+100.00000E-06,+0.0E+00
+100.05000E-06,+703.51758E-06
+100.10000E-06,+804.02009E-06
+100.15000E-06,+804.02009E-06
+100.20000E-06,+804.02009E-06
+100.25000E-06,+804.02009E-06
+100.30000E-06,+804.02009E-06
+100.35000E-06,+804.02009E-06
+100.40000E-06,+804.02009E-06
+100.45000E-06,+804.02009E-06
+100.50000E-06,+804.02009E-06
+100.55000E-06,+1.50753767E-03
+100.60000E-06,+804.02009E-06
+100.65000E-06,+804.02009E-06
+100.70000E-06,+0.0E+00
+100.75000E-06,+100.50251E-06
+100.80000E-06,+0.0E+00
+100.85000E-06,+0.0E+00
+100.90000E-06,+804.02009E-06
+100.95000E-06,+0.0E+00
+101.00000E-06,+0.0E+00
+101.05000E-06,+804.02009E-06
+101.10000E-06,+0.0E+00
+101.15000E-06,-804.02009E-06
+101.20000E-06,-804.02009E-06
+101.25000E-06,-804.02009E-06
+101.30000E-06,-703.51758E-06
+101.35000E-06,-804.02009E-06
+101.40000E-06,-804.02009E-06
+101.45000E-06,-804.02009E-06
+101.50000E-06,-804.02009E-06
+101.55000E-06,-804.02009E-06
+101.60000E-06,-804.02009E-06
+101.65000E-06,-1.60804018E-03
+101.70000E-06,-804.02009E-06
+101.75000E-06,-804.02009E-06
+101.80000E-06,+0.0E+00
+101.85000E-06,+0.0E+00
+101.90000E-06,+0.0E+00
+101.95000E-06,+0.0E+00
+102.00000E-06,+0.0E+00
+102.05000E-06,+804.02009E-06
+102.10000E-06,+0.0E+00
+102.15000E-06,+0.0E+00
+102.20000E-06,+0.0E+00
+102.25000E-06,+0.0E+00
+102.30000E-06,+0.0E+00
+102.35000E-06,+0.0E+00
+102.40000E-06,+0.0E+00
+102.45000E-06,-804.02009E-06
+102.50000E-06,-804.02009E-06
+102.55000E-06,-804.02009E-06
+102.60000E-06,-804.02009E-06
+102.65000E-06,+0.0E+00
+102.70000E-06,+0.0E+00
+102.75000E-06,-703.51758E-06
+102.80000E-06,+0.0E+00
+102.85000E-06,+0.0E+00
+102.90000E-06,+0.0E+00
+102.95000E-06,+0.0E+00
+103.00000E-06,+0.0E+00
+103.05000E-06,+703.51758E-06
+103.10000E-06,+0.0E+00
+103.15000E-06,+804.02009E-06
+103.20000E-06,+100.50251E-06
+103.25000E-06,+804.02009E-06
+103.30000E-06,+804.02009E-06
+103.35000E-06,+804.02009E-06
+103.40000E-06,+804.02009E-06
+103.45000E-06,+804.02009E-06
+103.50000E-06,+804.02009E-06
+103.55000E-06,+804.02009E-06
+103.60000E-06,+804.02009E-06
+103.65000E-06,+804.02009E-06
+103.70000E-06,+804.02009E-06
+103.75000E-06,+804.02009E-06
+103.80000E-06,+804.02009E-06
+103.85000E-06,+804.02009E-06
+103.90000E-06,+100.50251E-06
+103.95000E-06,+0.0E+00
+104.00000E-06,+0.0E+00
+104.05000E-06,+0.0E+00
+104.10000E-06,+0.0E+00
+104.15000E-06,+804.02009E-06
+104.20000E-06,+0.0E+00
+104.25000E-06,+0.0E+00
+104.30000E-06,+0.0E+00
+104.35000E-06,+0.0E+00
+104.40000E-06,+0.0E+00
+104.45000E-06,+0.0E+00
+104.50000E-06,-804.02009E-06
+104.55000E-06,-804.02009E-06
+104.60000E-06,-804.02009E-06
+104.65000E-06,-1.50753767E-03
+104.70000E-06,-804.02009E-06
+104.75000E-06,-804.02009E-06
+104.80000E-06,-1.60804018E-03
+104.85000E-06,-804.02009E-06
+104.90000E-06,-804.02009E-06
+104.95000E-06,-1.60804018E-03
+105.00000E-06,-804.02009E-06
+105.05000E-06,-904.52260E-06
+105.10000E-06,-1.50753767E-03
+105.15000E-06,-804.02009E-06
+105.20000E-06,-904.52260E-06
+105.25000E-06,-804.02009E-06
+105.30000E-06,-804.02009E-06
+105.35000E-06,-804.02009E-06
+105.40000E-06,-1.60804018E-03
+105.45000E-06,-804.02009E-06
+105.50000E-06,-804.02009E-06
+105.55000E-06,-804.02009E-06
+105.60000E-06,-703.51758E-06
+105.65000E-06,+0.0E+00
+105.70000E-06,-804.02009E-06
+105.75000E-06,+0.0E+00
+105.80000E-06,-804.02009E-06
+105.85000E-06,-804.02009E-06
+105.90000E-06,-703.51758E-06
+105.95000E-06,-804.02009E-06
+106.00000E-06,-804.02009E-06
+106.05000E-06,-804.02009E-06
+106.10000E-06,-804.02009E-06
+106.15000E-06,+0.0E+00
+106.20000E-06,+0.0E+00
+106.25000E-06,-804.02009E-06
+106.30000E-06,-804.02009E-06
+106.35000E-06,-804.02009E-06
+106.40000E-06,-804.02009E-06
+106.45000E-06,-804.02009E-06
+106.50000E-06,-804.02009E-06
+106.55000E-06,-804.02009E-06
+106.60000E-06,-100.50251E-06
+106.65000E-06,+0.0E+00
+106.70000E-06,+0.0E+00
+106.75000E-06,-100.50251E-06
+106.80000E-06,+0.0E+00
+106.85000E-06,+0.0E+00
+106.90000E-06,-804.02009E-06
+106.95000E-06,-100.50251E-06
+107.00000E-06,-703.51758E-06
+107.05000E-06,+0.0E+00
+107.10000E-06,+0.0E+00
+107.15000E-06,-804.02009E-06
+107.20000E-06,-804.02009E-06
+107.25000E-06,-804.02009E-06
+107.30000E-06,-904.52260E-06
+107.35000E-06,-804.02009E-06
+107.40000E-06,-804.02009E-06
+107.45000E-06,-804.02009E-06
+107.50000E-06,-703.51758E-06
+107.55000E-06,-804.02009E-06
+107.60000E-06,-100.50251E-06
+107.65000E-06,-804.02009E-06
+107.70000E-06,-703.51758E-06
+107.75000E-06,-804.02009E-06
+107.80000E-06,+0.0E+00
+107.85000E-06,+0.0E+00
+107.90000E-06,-804.02009E-06
+107.95000E-06,-804.02009E-06
+108.00000E-06,-804.02009E-06
+108.05000E-06,-804.02009E-06
+108.10000E-06,+0.0E+00
+108.15000E-06,+0.0E+00
+108.20000E-06,+0.0E+00
+108.25000E-06,+0.0E+00
+108.30000E-06,+0.0E+00
+108.35000E-06,+0.0E+00
+108.40000E-06,+0.0E+00
+108.45000E-06,+0.0E+00
+108.50000E-06,-703.51758E-06
+108.55000E-06,+0.0E+00
+108.60000E-06,+0.0E+00
+108.65000E-06,+0.0E+00
+108.70000E-06,+0.0E+00
+108.75000E-06,+703.51758E-06
+108.80000E-06,+804.02009E-06
+108.85000E-06,+0.0E+00
+108.90000E-06,+804.02009E-06
+108.95000E-06,+703.51758E-06
+109.00000E-06,+0.0E+00
+109.05000E-06,+804.02009E-06
+109.10000E-06,+100.50251E-06
+109.15000E-06,+0.0E+00
+109.20000E-06,+804.02009E-06
+109.25000E-06,+0.0E+00
+109.30000E-06,+804.02009E-06
+109.35000E-06,+804.02009E-06
+109.40000E-06,+1.60804018E-03
+109.45000E-06,+1.60804018E-03
+109.50000E-06,+1.60804018E-03
+109.55000E-06,+1.50753767E-03
+109.60000E-06,+1.60804018E-03
+109.65000E-06,+1.60804018E-03
+109.70000E-06,+1.60804018E-03
+109.75000E-06,+1.60804018E-03
+109.80000E-06,+1.60804018E-03
+109.85000E-06,+1.60804018E-03
+109.90000E-06,+1.70854270E-03
+109.95000E-06,+1.70854270E-03
+110.00000E-06,+2.41206028E-03
+110.05000E-06,+2.41206028E-03
+110.10000E-06,+2.41206028E-03
+110.15000E-06,+2.41206028E-03
+110.20000E-06,+2.41206028E-03
+110.25000E-06,+2.41206028E-03
+110.30000E-06,+2.41206028E-03
+110.35000E-06,+2.31155776E-03
+110.40000E-06,+2.41206028E-03
+110.45000E-06,+2.41206028E-03
+110.50000E-06,+2.41206028E-03
+110.55000E-06,+2.41206028E-03
+110.60000E-06,+2.41206028E-03
+110.65000E-06,+1.60804018E-03
+110.70000E-06,+2.41206028E-03
+110.75000E-06,+2.41206028E-03
+110.80000E-06,+2.41206028E-03
+110.85000E-06,+2.41206028E-03
+110.90000E-06,+2.41206028E-03
+110.95000E-06,+2.41206028E-03
+111.00000E-06,+3.21608037E-03
+111.05000E-06,+3.21608037E-03
+111.10000E-06,+3.21608037E-03
+111.15000E-06,+3.21608037E-03
+111.20000E-06,+4.02010046E-03
+111.25000E-06,+3.21608037E-03
+111.30000E-06,+4.02010046E-03
+111.35000E-06,+3.21608037E-03
+111.40000E-06,+4.02010046E-03
+111.45000E-06,+3.91959795E-03
+111.50000E-06,+4.82412055E-03
+111.55000E-06,+4.02010046E-03
+111.60000E-06,+4.02010046E-03
+111.65000E-06,+4.72361804E-03
+111.70000E-06,+4.02010046E-03
+111.75000E-06,+4.02010046E-03
+111.80000E-06,+4.82412055E-03
+111.85000E-06,+4.12060297E-03
+111.90000E-06,+4.02010046E-03
+111.95000E-06,+4.02010046E-03
+112.00000E-06,+4.02010046E-03
+112.05000E-06,+4.02010046E-03
+112.10000E-06,+4.02010046E-03
+112.15000E-06,+4.02010046E-03
+112.20000E-06,+4.02010046E-03
+112.25000E-06,+3.21608037E-03
+112.30000E-06,+4.02010046E-03
+112.35000E-06,+4.02010046E-03
+112.40000E-06,+4.02010046E-03
+112.45000E-06,+4.72361804E-03
+112.50000E-06,+4.02010046E-03
+112.55000E-06,+4.82412055E-03
+112.60000E-06,+4.02010046E-03
+112.65000E-06,+4.02010046E-03
+112.70000E-06,+4.02010046E-03
+112.75000E-06,+4.02010046E-03
+112.80000E-06,+4.12060297E-03
+112.85000E-06,+4.02010046E-03
+112.90000E-06,+4.82412055E-03
+112.95000E-06,+4.82412055E-03
+113.00000E-06,+4.02010046E-03
+113.05000E-06,+3.91959795E-03
+113.10000E-06,+4.02010046E-03
+113.15000E-06,+3.31658288E-03
+113.20000E-06,+4.02010046E-03
+113.25000E-06,+3.91959795E-03
+113.30000E-06,+3.21608037E-03
+113.35000E-06,+3.21608037E-03
+113.40000E-06,+4.02010046E-03
+113.45000E-06,+3.21608037E-03
+113.50000E-06,+4.02010046E-03
+113.55000E-06,+3.21608037E-03
+113.60000E-06,+3.21608037E-03
+113.65000E-06,+3.21608037E-03
+113.70000E-06,+3.31658288E-03
+113.75000E-06,+3.21608037E-03
+113.80000E-06,+3.21608037E-03
+113.85000E-06,+3.21608037E-03
+113.90000E-06,+3.21608037E-03
+113.95000E-06,+3.21608037E-03
+114.00000E-06,+3.11557786E-03
+114.05000E-06,+3.21608037E-03
+114.10000E-06,+3.21608037E-03
+114.15000E-06,+2.41206028E-03
+114.20000E-06,+3.21608037E-03
+114.25000E-06,+3.21608037E-03
+114.30000E-06,+3.21608037E-03
+114.35000E-06,+3.21608037E-03
+114.40000E-06,+3.21608037E-03
+114.45000E-06,+3.21608037E-03
+114.50000E-06,+3.21608037E-03
+114.55000E-06,+3.21608037E-03
+114.60000E-06,+3.21608037E-03
+114.65000E-06,+3.91959795E-03
+114.70000E-06,+3.21608037E-03
+114.75000E-06,+3.21608037E-03
+114.80000E-06,+3.21608037E-03
+114.85000E-06,+3.91959795E-03
+114.90000E-06,+4.02010046E-03
+114.95000E-06,+3.21608037E-03
+115.00000E-06,+4.02010046E-03
+115.05000E-06,+3.31658288E-03
+115.10000E-06,+3.21608037E-03
+115.15000E-06,+3.21608037E-03
+115.20000E-06,+3.21608037E-03
+115.25000E-06,+3.31658288E-03
+115.30000E-06,+4.02010046E-03
+115.35000E-06,+4.02010046E-03
+115.40000E-06,+3.21608037E-03
+115.45000E-06,+4.02010046E-03
+115.50000E-06,+4.02010046E-03
+115.55000E-06,+4.82412055E-03
+115.60000E-06,+4.72361804E-03
+115.65000E-06,+4.82412055E-03
+115.70000E-06,+4.82412055E-03
+115.75000E-06,+4.82412055E-03
+115.80000E-06,+5.52763813E-03
+115.85000E-06,+5.52763813E-03
+115.90000E-06,+4.12060297E-03
+115.95000E-06,+4.82412055E-03
+116.00000E-06,+4.82412055E-03
+116.05000E-06,+4.82412055E-03
+116.10000E-06,+4.82412055E-03
+116.15000E-06,+4.02010046E-03
+116.20000E-06,+4.02010046E-03
+116.25000E-06,+4.82412055E-03
+116.30000E-06,+4.02010046E-03
+116.35000E-06,+4.02010046E-03
+116.40000E-06,+4.02010046E-03
+116.45000E-06,+3.91959795E-03
+116.50000E-06,+4.02010046E-03
+116.55000E-06,+3.31658288E-03
+116.60000E-06,+4.82412055E-03
+116.65000E-06,+4.02010046E-03
+116.70000E-06,+4.02010046E-03
+116.75000E-06,+4.02010046E-03
+116.80000E-06,+4.02010046E-03
+116.85000E-06,+4.02010046E-03
+116.90000E-06,+4.02010046E-03
+116.95000E-06,+3.21608037E-03
+117.00000E-06,+4.02010046E-03
+117.05000E-06,+3.91959795E-03
+117.10000E-06,+4.02010046E-03
+117.15000E-06,+4.02010046E-03
+117.20000E-06,+4.02010046E-03
+117.25000E-06,+4.02010046E-03
+117.30000E-06,+4.02010046E-03
+117.35000E-06,+4.02010046E-03
+117.40000E-06,+4.02010046E-03
+117.45000E-06,+3.91959795E-03
+117.50000E-06,+3.21608037E-03
+117.55000E-06,+4.02010046E-03
+117.60000E-06,+3.31658288E-03
+117.65000E-06,+4.02010046E-03
+117.70000E-06,+3.21608037E-03
+117.75000E-06,+4.02010046E-03
+117.80000E-06,+4.02010046E-03
+117.85000E-06,+4.02010046E-03
+117.90000E-06,+4.02010046E-03
+117.95000E-06,+4.82412055E-03
+118.00000E-06,+4.02010046E-03
+118.05000E-06,+4.72361804E-03
+118.10000E-06,+4.82412055E-03
+118.15000E-06,+4.82412055E-03
+118.20000E-06,+4.82412055E-03
+118.25000E-06,+4.82412055E-03
+118.30000E-06,+4.82412055E-03
+118.35000E-06,+4.82412055E-03
+118.40000E-06,+4.82412055E-03
+118.45000E-06,+4.82412055E-03
+118.50000E-06,+4.02010046E-03
+118.55000E-06,+4.72361804E-03
+118.60000E-06,+4.02010046E-03
+118.65000E-06,+4.72361804E-03
+118.70000E-06,+4.02010046E-03
+118.75000E-06,+4.02010046E-03
+118.80000E-06,+4.02010046E-03
+118.85000E-06,+4.02010046E-03
+118.90000E-06,+3.21608037E-03
+118.95000E-06,+4.02010046E-03
+119.00000E-06,+4.02010046E-03
+119.05000E-06,+4.02010046E-03
+119.10000E-06,+4.02010046E-03
+119.15000E-06,+4.02010046E-03
+119.20000E-06,+4.02010046E-03
+119.25000E-06,+4.02010046E-03
+119.30000E-06,+4.02010046E-03
+119.35000E-06,+4.82412055E-03
+119.40000E-06,+4.02010046E-03
+119.45000E-06,+4.72361804E-03
+119.50000E-06,+4.82412055E-03
+119.55000E-06,+4.82412055E-03
+119.60000E-06,+4.82412055E-03
+119.65000E-06,+4.82412055E-03
+119.70000E-06,+5.62814064E-03
+119.75000E-06,+5.62814064E-03
+119.80000E-06,+4.82412055E-03
+119.85000E-06,+5.62814064E-03
+119.90000E-06,+5.62814064E-03
+119.95000E-06,+4.82412055E-03
+120.00000E-06,+4.82412055E-03
+120.05000E-06,+4.82412055E-03
+120.10000E-06,+4.02010046E-03
+120.15000E-06,+4.12060297E-03
+120.20000E-06,+4.02010046E-03
+120.25000E-06,+3.21608037E-03
+120.30000E-06,+3.21608037E-03
+120.35000E-06,+3.21608037E-03
+120.40000E-06,+4.02010046E-03
+120.45000E-06,+3.21608037E-03
+120.50000E-06,+4.02010046E-03
+120.55000E-06,+3.31658288E-03
+120.60000E-06,+4.02010046E-03
+120.65000E-06,+4.82412055E-03
+120.70000E-06,+4.02010046E-03
+120.75000E-06,+4.02010046E-03
+120.80000E-06,+4.82412055E-03
+120.85000E-06,+4.02010046E-03
+120.90000E-06,+4.02010046E-03
+120.95000E-06,+4.02010046E-03
+121.00000E-06,+3.21608037E-03
+121.05000E-06,+3.21608037E-03
+121.10000E-06,+4.02010046E-03
+121.15000E-06,+3.21608037E-03
+121.20000E-06,+3.21608037E-03
+121.25000E-06,+3.21608037E-03
+121.30000E-06,+2.51256279E-03
+121.35000E-06,+3.11557786E-03
+121.40000E-06,+3.11557786E-03
+121.45000E-06,+2.41206028E-03
+121.50000E-06,+1.70854270E-03
+121.55000E-06,+2.41206028E-03
+121.60000E-06,+2.41206028E-03
+121.65000E-06,+1.60804018E-03
+121.70000E-06,+2.41206028E-03
+121.75000E-06,+2.41206028E-03
+121.80000E-06,+2.51256279E-03
+121.85000E-06,+2.41206028E-03
+121.90000E-06,+3.11557786E-03
+121.95000E-06,+2.41206028E-03
+122.00000E-06,+2.51256279E-03
+122.05000E-06,+3.21608037E-03
+122.10000E-06,+2.41206028E-03
+122.15000E-06,+3.21608037E-03
+122.20000E-06,+3.21608037E-03
+122.25000E-06,+3.21608037E-03
+122.30000E-06,+3.21608037E-03
+122.35000E-06,+3.21608037E-03
+122.40000E-06,+3.21608037E-03
+122.45000E-06,+4.02010046E-03
+122.50000E-06,+4.02010046E-03
+122.55000E-06,+4.02010046E-03
+122.60000E-06,+3.21608037E-03
+122.65000E-06,+4.02010046E-03
+122.70000E-06,+4.02010046E-03
+122.75000E-06,+4.02010046E-03
+122.80000E-06,+3.91959795E-03
+122.85000E-06,+3.91959795E-03
+122.90000E-06,+3.21608037E-03
+122.95000E-06,+3.21608037E-03
+123.00000E-06,+3.21608037E-03
+123.05000E-06,+3.11557786E-03
+123.10000E-06,+2.51256279E-03
+123.15000E-06,+3.21608037E-03
+123.20000E-06,+3.21608037E-03
+123.25000E-06,+2.41206028E-03
+123.30000E-06,+2.41206028E-03
+123.35000E-06,+2.41206028E-03
+123.40000E-06,+1.70854270E-03
+123.45000E-06,+1.60804018E-03
+123.50000E-06,+1.60804018E-03
+123.55000E-06,+1.60804018E-03
